3,5,0.343217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.829156,0.359622,0.466513,0.383790,0.000000,0.423226,2.775025
4,0,0.784568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.673907,1.793441,1.192821,0.000000,1.469132,0.754042
4,1,0.763532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.926610,1.128965,0.904868,0.000000,0.937869,0.754042
4,2,0.579630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.508567,1.060647,1.344190,0.000000,0.887565,0.754042
4,3,0.401227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366527,0.983718,0.564489,0.000000,0.684227,0.754042
4,4,0.374762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.392146,0.875084,0.613943,0.000000,0.601865,0.754042
4,5,0.398598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.385401,0.469975,0.534933,0.000000,1.077068,0.754042
5,0,3.756304,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000001,1.488366,2.177799,0.000000,12.400108,3.040922
5,1,1.686431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579511,1.159525,0.000000,5.515758,3.040922
5,2,3.759377,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000001,1.269368,2.099654,0.000000,12.465323,3.040922
5,3,0.620531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.299950,0.624413,0.000000,1.962810,3.040922
5,4,0.459218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.114498,0.689747,0.000000,1.404375,3.040922
5,5,0.318425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141424,0.365023,0.000000,1.016042,3.040922
6,0,2.927825,0.690353,2.522048,3.640162,6.342887,3.954081,0.000000,1.253611,3.599774,1.644097,2.684987,0.000000,0.927665,1.399630
6,1,1.072742,1.362498,1.070032,0.380317,0.748888,1.304758,0.000000,1.284766,2.040689,0.852936,0.882982,0.000000,0.884159,1.399630
6,2,0.825292,0.794918,0.832548,0.993868,1.040699,0.727060,0.000000,0.923871,1.240678,0.822429,0.860299,0.000000,0.571842,1.399630
6,3,0.653360,0.272289,0.688918,0.864522,0.351188,0.345929,0.000000,0.625715,1.421919,0.752034,0.533966,0.000000,0.395408,1.399630
6,4,0.679508,0.538044,1.772338,0.418490,0.160291,0.755832,0.000000,0.530057,0.522241,0.355124,0.245670,0.000000,0.793608,1.399630
6,5,0.286758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.465289,0.604577,0.424197,0.120130,0.000000,0.407396,1.399630
7,0,121.786407,176.172226,27.626711,35.499756,44.724945,37.330956,0.000008,51.299515,43.592262,105.903473,41.974686,0.000008,300.247772,67.956924
7,1,45.219604,78.406868,21.052925,24.152060,34.261234,17.404564,0.000015,43.657654,41.234226,31.236181,38.542538,0.000015,58.217968,67.956924
7,2,68.196732,133.772614,19.510822,27.459787,37.101154,22.167252,0.000000,38.793499,33.936668,35.919487,32.211842,0.000000,119.610771,67.956924
7,3,33.701756,64.339645,14.511019,20.516912,24.221540,18.151812,0.000004,24.834044,27.186052,23.328447,25.201443,0.000004,39.689415,67.956924
7,4,29.799391,57.796871,16.231098,10.766488,23.063656,22.520643,0.000000,11.562367,17.636858,26.661505,38.402168,0.000000,42.187321,67.956924
7,5,12.168784,0.000008,0.000004,0.000008,9.655872,13.229819,0.000004,6.894326,9.210387,9.694603,9.184199,0.000004,30.159981,67.956924
8,0,2.758344,1.696618,1.432593,3.155071,2.620220,1.627435,0.000000,2.210089,6.476244,2.791803,2.314727,0.000000,1.272150,2.423313
8,1,1.205931,1.490169,1.634124,0.869922,0.781025,1.202668,0.000000,1.100208,1.154212,1.302135,1.539034,0.000000,1.611290,2.423313
8,2,1.148860,0.835135,0.634981,0.902217,1.229724,0.771669,0.000000,1.375892,1.821367,1.230515,1.766258,0.000000,1.119313,2.423313
8,3,4.482569,0.646479,0.562499,0.598298,0.627827,0.815593,0.000000,0.949423,0.610351,1.121011,1.054326,0.000000,15.106223,2.423313
8,4,0.498486,0.551116,0.288323,0.546813,0.568566,0.695517,0.000000,0.346208,0.537035,0.772685,0.564230,0.000000,0.306714,2.423313
8,5,1.850738,0.000000,0.000000,0.000000,0.000000,0.158301,0.000000,0.326427,0.290924,0.380744,6.265479,0.000000,0.429724,2.423313
9,0,6.458315,8.757609,2.220158,3.929902,1.749862,2.473509,0.000000,17.223654,1.590231,1.537917,2.221949,0.000000,7.683534,3.631487
9,1,2.456103,6.279397,1.003665,1.605705,0.847713,0.844023,0.000000,2.716585,0.814056,0.707728,0.828109,0.000000,3.197619,3.631487
9,2,3.926430,7.872839,1.325106,1.716330,1.603811,0.892814,0.000000,6.060222,0.922046,0.892021,0.915430,0.000000,7.731058,3.631487
9,3,2.154102,3.874570,0.645287,1.264757,0.794905,0.558259,0.000000,5.291282,0.494302,0.604472,1.226498,0.000000,2.007789,3.631487
9,4,2.384440,4.400260,0.562658,0.889670,0.677943,1.084577,0.000000,6.035638,0.606507,0.606672,0.544850,0.000000,1.788287,3.631487
9,5,0.376879,0.000000,0.000000,0.000000,0.112811,0.430883,0.000000,1.143688,0.074468,0.301947,0.178770,0.000000,0.074468,3.631487
10,0,7.321559,19.370880,5.452762,4.323558,5.484809,8.944084,0.000000,2.951584,4.447671,3.362567,2.711219,0.000000,6.940658,3.868558
10,1,2.771117,1.885086,2.870642,2.182511,2.181937,2.534966,0.000000,1.868881,4.775696,1.988199,1.666450,0.000000,5.328858,3.868558
10,2,3.147532,3.286370,3.239283,2.653466,2.380565,3.712741,0.000000,4.252570,2.880057,2.377876,2.219896,0.000000,5.549911,3.868558
10,3,2.568663,2.992155,1.360855,1.697151,1.860839,2.927555,0.000000,6.021317,1.247990,3.091864,0.871458,0.000000,1.854290,3.868558
10,4,1.312883,1.644989,1.092487,0.579329,0.672262,1.321234,0.000000,0.677937,2.043962,1.685966,0.901704,0.000000,2.274365,3.868558
10,5,1.169204,0.000000,0.000000,0.000000,0.000000,0.749998,0.000000,1.387592,0.738126,1.186046,3.293835,0.000000,0.745627,3.868558
11,0,0.654396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.053229,0.538530,0.881983,0.950213,0.000000,1.408815,0.489238
11,1,0.415598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.921462,0.323445,0.830200,0.309268,0.000000,0.538233,0.489238
11,2,0.462613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.825360,0.241270,1.225611,0.241270,0.000000,0.432795,0.489238
11,3,0.542318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.514454,0.139610,0.435856,1.650569,0.000000,0.398252,0.489238
11,4,0.119701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125619,0.125619,0.243269,0.125619,0.000000,0.249888,0.489238
11,5,0.210770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029221,0.125619,0.713174,0.029221,0.000000,0.029221,0.489238
12,0,20.479057,0.000004,0.000000,16.554916,27.310696,18.873152,0.000004,34.474464,32.669678,18.367331,13.521593,0.000004,17.600143,28.066507
12,1,36.034084,0.000008,0.000004,6.156529,59.130783,26.826134,0.000004,57.393021,48.075844,69.886780,13.053717,0.000004,13.529533,28.066507
12,2,20.408741,0.000000,0.000000,3.818697,15.498146,13.128303,0.000000,9.840782,8.570194,63.959553,7.803366,0.000000,10.229935,28.066507
12,3,30.554239,0.000004,0.000000,0.000004,57.043350,13.676831,0.000002,12.665418,20.415659,80.225136,10.881742,0.000002,11.452094,28.066507
12,4,15.420332,0.000003,0.000001,0.000003,35.885601,5.647157,0.000002,7.032257,34.876305,8.388040,4.846555,0.000002,5.009961,28.066507
12,5,1.935785,0.000000,0.000000,0.000000,1.206347,2.043800,0.000000,2.904669,2.546969,3.952641,1.513680,0.000000,1.922409,28.066507
13,0,10.216813,9.834914,9.608720,12.224743,11.705400,15.404408,0.000001,5.166530,9.019173,12.572844,10.515498,0.000001,7.776485,6.473148
13,1,4.878613,3.787576,4.923108,4.804638,8.704069,5.638914,0.000001,3.240973,3.841013,5.000306,5.173599,0.000001,3.774779,6.473148
13,2,6.780199,4.027481,5.213804,4.900493,5.854343,7.049033,0.000001,3.406282,5.525388,4.636180,14.259789,0.000001,9.318505,6.473148
13,3,4.366034,2.828979,2.523512,4.474026,3.637154,3.442405,0.000000,1.882404,8.680655,5.151349,6.089452,0.000000,2.634173,6.473148
13,4,2.164434,1.784624,1.524729,1.656510,1.564842,1.731502,0.000000,1.357718,2.153132,3.132446,3.771159,0.000000,2.520674,6.473148
13,5,1.079892,0.000000,0.000000,0.000000,0.246069,1.375291,0.000000,1.269825,1.093088,1.445804,1.703140,0.000000,1.707891,6.473148
14,0,1.938930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.488695,0.855668,6.340836,0.000000,1.233410,1.086919
14,1,0.955002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.459357,1.246756,1.531840,0.000000,2.116131,1.086919
14,2,0.557568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.284329,0.721277,1.103435,0.000000,1.349605,1.086919
14,3,0.358898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484659,0.241315,0.525527,0.000000,0.950394,1.086919
14,4,0.552311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178299,0.337017,1.493078,0.000000,1.060282,1.086919
14,5,0.231453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.122993,0.110000,0.597905,0.000000,0.474477,1.086919
15,0,0.813645,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000001,0.000000,0.000001,0.000000,2.793817,1.930770
15,1,0.815271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.799398,1.930770
15,2,0.581931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.998178,1.930770
15,3,0.290472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997395,1.930770
15,4,0.303983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.043786,1.930770
15,5,0.288184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989539,1.930770
16,0,0.340544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.169327,0.744285
16,1,0.357980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.229197,0.744285
16,2,0.214640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.737010,0.744285
16,3,0.165141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.567045,0.744285
16,4,0.155791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.534939,0.744285
16,5,0.093474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.320964,0.744285
17,0,7.350687,8.215173,3.004386,4.741922,8.420852,9.902695,0.000001,11.387046,5.988681,10.628890,5.117048,0.000001,5.900339,4.524281
17,1,1.901891,2.409830,0.872203,1.053654,1.285580,3.901549,0.000000,2.523956,1.595050,1.485695,1.320272,0.000000,1.851751,4.524281
17,2,4.861330,7.791847,1.983329,3.935610,2.989568,5.007685,0.000000,7.307727,3.974584,5.633236,6.575256,0.000000,1.600598,4.524281
17,3,3.813292,8.388952,1.486629,2.093563,1.627670,3.358170,0.000000,2.034979,3.741112,2.406136,5.008667,0.000000,5.060508,4.524281
17,4,2.491062,1.348492,1.333940,0.899552,0.908882,1.070471,0.000000,1.665783,4.349289,1.251921,2.210948,0.000000,6.202216,4.524281
17,5,1.186911,0.000000,0.000000,0.000000,0.000000,1.217907,0.000000,1.545070,0.744785,1.238402,2.066552,0.000000,2.506218,4.524281
18,0,3.387017,2.059337,3.662640,2.495721,1.543275,1.915790,0.000001,1.483194,3.692413,3.182373,2.662268,0.000001,8.439477,2.265321
18,1,1.800735,1.032745,1.996179,1.146927,1.061121,1.546781,0.000000,1.194078,1.555812,1.427021,1.696618,0.000000,4.340239,2.265321
18,2,1.892255,1.508762,1.628272,1.677920,1.497362,1.457386,0.000000,1.087556,2.071360,2.099934,1.928010,0.000000,4.051053,2.265321
18,3,1.306624,1.035185,1.736878,1.060173,0.977427,1.018180,0.000000,1.001535,1.588836,1.651514,1.493047,0.000000,2.111672,2.265321
18,4,0.951859,0.873854,1.288391,0.935117,0.611791,0.792245,0.000000,0.706130,1.080849,1.024252,0.975906,0.000000,1.651238,2.265321
18,5,0.538543,0.000000,0.000000,0.000000,0.039357,0.483840,0.000000,0.647063,0.851395,0.877648,0.581151,0.000000,0.963947,2.265321
19,0,11.832640,0.000000,0.000001,4.229015,3.396077,9.366929,0.000000,5.226105,3.407149,5.416531,4.018086,0.000000,37.522816,8.333430
19,1,12.369770,0.000001,0.000000,2.160375,2.085399,3.704815,0.000001,3.834670,2.158161,41.937561,2.323076,0.000001,5.247566,8.333430
19,2,3.077304,0.000000,0.000000,1.836716,8.932158,1.969361,0.000000,2.671436,2.057439,2.216593,2.636807,0.000000,1.458482,8.333430
19,3,2.510878,0.000000,0.000000,1.939581,1.850170,1.676071,0.000000,3.269229,2.885378,4.120756,2.491156,0.000000,3.356100,8.333430
19,4,0.608843,0.000000,0.000000,0.389856,0.542909,0.864522,0.000000,0.590749,0.970024,0.797621,0.510603,0.000000,0.956067,8.333430
19,5,6.411434,0.000000,0.000000,0.000000,0.262072,0.862068,0.000000,21.674757,0.832166,0.921702,0.829596,0.000000,0.818823,8.333430
20,0,30.108252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.997530,39.979980,36.483303,45.361675,0.000000,63.435463,21.950216
20,1,10.701838,0.000002,0.000000,0.000002,0.000001,0.000002,0.000001,7.327104,8.187755,6.084429,14.321431,0.000001,25.882639,21.950216
20,2,19.398727,0.000006,0.000002,0.000006,0.000004,0.000006,0.000004,11.809471,13.570648,36.303524,11.502789,0.000004,43.338531,21.950216
20,3,24.608646,0.000006,0.000002,0.000006,0.000004,0.000006,0.000004,11.711101,10.255588,18.294983,62.713799,0.000004,44.434258,21.950216
20,4,6.973039,0.000002,0.000000,0.000002,0.000001,0.000002,0.000001,5.068662,4.539846,6.965015,10.166505,0.000001,16.455564,21.950216
20,5,4.910958,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,3.148763,3.250538,4.803425,12.091264,0.000001,8.497531,21.950216
21,0,3.846756,3.277330,6.743418,4.754755,3.384606,3.263530,0.000000,2.974046,2.458025,3.392598,4.614961,0.000000,4.090451,2.671033
21,1,2.068893,1.527752,2.958729,2.257373,1.760366,1.315876,0.000000,1.679279,1.285070,1.903506,3.586452,0.000000,1.699988,2.671033
21,2,2.688052,1.704878,4.202917,2.512663,1.701225,1.362498,0.000000,1.958997,2.846260,1.697956,2.241239,0.000000,5.289732,2.671033
21,3,1.336516,1.553084,2.084104,1.716132,0.983192,0.876921,0.000000,1.288810,0.860299,1.346188,1.632542,0.000000,1.102570,2.671033
21,4,0.753408,0.579451,1.195808,0.825003,0.546585,0.482751,0.000000,0.950383,0.746771,0.636029,1.036408,0.000000,0.787685,2.671033
21,5,1.171961,0.000000,0.000000,0.000000,0.000000,0.478653,0.000000,0.616572,0.360357,0.481538,0.441888,0.000000,3.848856,2.671033
22,0,1.886210,2.365201,1.622404,1.898573,1.573655,2.382297,0.000000,2.038712,2.037372,1.845415,1.376932,0.000000,2.480098,1.385037
22,1,1.277480,1.923890,1.388738,1.401278,1.087300,1.673771,0.000000,1.080525,1.220702,1.284415,1.263944,0.000000,1.269591,1.385037
22,2,1.596629,2.459506,1.687132,1.444787,1.030642,2.015613,0.000000,1.163528,1.464903,1.990184,1.295152,0.000000,1.883440,1.385037
22,3,1.309764,2.673335,1.842523,1.197031,0.825967,1.318246,0.000000,0.750477,1.123025,1.184506,0.945580,0.000000,1.039416,1.385037
22,4,0.722799,0.794851,0.516146,0.435462,0.474532,0.580590,0.000000,0.534326,0.474973,0.652655,0.713334,0.000000,1.670348,1.385037
22,5,0.467452,0.000000,0.000000,0.000000,0.000000,0.719573,0.000000,0.800088,0.302304,0.891105,0.332095,0.000000,0.620508,1.385037
23,0,1.820598,1.567174,1.092519,1.382306,2.060474,3.634333,0.000000,1.292337,1.847179,2.023748,1.343365,0.000000,2.093546,1.045366
23,1,0.754973,0.775033,0.752139,0.566356,0.884904,1.160394,0.000000,0.633976,0.892214,0.825126,0.753935,0.000000,0.821948,1.045366
23,2,0.875374,0.680485,0.860901,0.851179,1.351851,0.790158,0.000000,0.906245,1.183040,0.805536,0.882982,0.000000,1.006741,1.045366
23,3,0.686345,0.481233,0.500083,0.632540,1.114924,0.816709,0.000000,0.962486,0.494770,0.685363,0.723653,0.000000,0.776207,1.045366
23,4,0.382515,0.000000,0.000000,0.000000,0.630924,0.295479,0.000000,0.283314,0.470827,0.571025,0.370900,0.000000,0.672072,1.045366
23,5,0.411229,0.000000,0.000000,0.000000,0.000000,0.193804,0.000000,0.525286,0.610491,0.626856,0.525286,0.000000,0.802276,1.045366
24,0,13.667251,0.000002,0.000001,0.000002,1.530753,3.571727,0.000001,9.300843,9.296572,43.806221,3.844399,0.000001,4.588186,7.112714
24,1,7.057509,0.000001,0.000000,0.000001,0.569203,2.785612,0.000001,10.543175,11.221009,15.910046,5.873007,0.000001,6.603719,7.112714
24,2,2.665459,0.000001,0.000000,0.000001,0.000001,2.046551,0.000001,4.317382,5.384169,4.850804,1.456158,0.000001,2.184278,7.112714
24,3,2.197954,0.000000,0.000000,0.000000,0.006883,1.043966,0.000000,3.684867,2.734927,5.308147,1.237260,0.000000,2.055030,7.112714
24,4,3.743972,0.000000,0.000000,0.000000,0.000000,1.524798,0.000000,4.573866,6.258461,9.279293,1.932173,0.000000,3.108071,7.112714
24,5,1.076693,0.000000,0.000000,0.000000,0.000000,0.511918,0.000000,1.281477,1.859085,2.528781,0.601747,0.000000,1.178335,7.112714
25,0,0.617958,0.000000,0.000000,0.000000,0.351169,0.600403,0.000000,0.950281,0.739308,1.141777,0.651039,0.000000,0.680579,0.556744
25,1,0.568095,0.000000,0.000000,0.000000,0.371326,0.427606,0.000000,0.925768,0.548819,1.194608,0.676721,0.000000,0.518599,0.556744
25,2,0.471643,0.000000,0.000000,0.000000,0.000000,0.635000,0.000000,0.591614,0.398739,1.001415,0.651398,0.000000,0.507587,0.556744
25,3,0.567503,0.000000,0.000000,0.000000,0.000000,1.031899,0.000000,0.811672,0.674520,0.757859,0.914720,0.000000,0.387364,0.556744
25,4,0.322482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390650,0.305019,0.658523,0.626253,0.000000,0.352197,0.556744
25,5,0.274769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437738,0.379515,0.578003,0.320726,0.000000,0.334325,0.556744
26,0,6.607854,4.725889,7.928466,7.349957,7.060138,6.310225,0.000001,3.163265,4.492565,4.772025,12.890841,0.000001,4.256629,4.146038
26,1,2.874619,3.644305,2.503552,4.716880,2.970410,3.302515,0.000000,1.764784,2.236824,2.606562,1.831054,0.000000,2.021734,4.146038
26,2,2.925375,2.759950,3.948265,4.467713,3.170130,2.728049,0.000000,2.256681,2.373380,2.729011,1.902747,0.000000,2.185707,4.146038
26,3,2.478668,2.021734,2.526072,3.357822,2.200000,2.003963,0.000000,3.122749,1.660977,1.805778,1.217715,0.000000,4.326190,4.146038
26,4,0.455595,0.376661,0.511683,0.480281,0.280731,0.263729,0.000000,0.423069,0.520486,0.594958,0.697849,0.000000,0.594153,4.146038
26,5,0.294645,0.000000,0.000000,0.000000,0.092229,0.296870,0.000000,0.367838,0.306782,0.667584,0.357921,0.000000,0.321549,4.146038
27,0,11.530676,6.940283,8.901015,11.605553,6.504934,10.608404,0.000001,8.712141,12.480286,22.313822,9.146185,0.000001,16.189787,6.011289
27,1,3.242127,1.456265,2.734254,3.339021,2.152518,3.196968,0.000000,2.278707,3.907889,7.018547,3.738353,0.000000,2.191887,6.011289
27,2,4.947370,2.441831,4.108036,4.241568,4.509589,3.710238,0.000000,4.753333,7.969391,5.276362,9.326933,0.000000,3.301688,6.011289
27,3,2.385789,2.358150,2.112269,4.331509,0.797740,1.467299,0.000000,2.691036,2.638712,2.943732,1.547463,0.000000,3.121207,6.011289
27,4,1.387109,0.186012,0.212567,3.425375,0.186012,0.455820,0.000000,0.708262,2.514238,1.471909,0.418944,0.000000,1.074247,6.011289
27,5,1.055650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459230,0.314909,3.025283,0.802968,0.000000,1.664793,6.011289
28,0,11.975525,18.222017,11.872851,21.903112,3.671928,3.186535,0.000001,3.552344,6.416051,5.278257,23.225924,0.000001,3.859391,5.748809
28,1,4.462295,3.286565,2.753771,2.986442,2.140807,1.412373,0.000000,3.559806,1.931245,12.996698,1.376932,0.000000,3.519531,5.748809
28,2,2.186670,4.172684,2.287440,2.915431,1.462494,1.541061,0.000000,1.554089,2.019738,1.828403,1.772140,0.000000,1.293142,5.748809
28,3,2.723594,3.299166,1.944442,2.654635,1.723288,2.003704,0.000000,3.752245,1.305555,6.047842,1.039916,0.000000,1.605143,5.748809
28,4,0.818665,0.644629,0.573067,0.801495,0.540904,0.372028,0.000000,0.760183,0.435990,0.686210,2.058017,0.000000,0.662862,5.748809
28,5,0.360212,0.000000,0.000000,0.000000,0.000000,0.273914,0.000000,0.255264,0.583611,0.840527,0.447202,0.000000,0.368067,5.748809
29,0,2.922089,0.584171,0.584081,0.651751,1.602195,1.500492,0.000000,6.746780,1.762491,3.882833,5.216364,0.000000,0.395408,3.007306
29,1,1.468627,0.378481,0.378423,0.432462,1.270353,1.496854,0.000000,2.235322,1.833628,1.661382,2.836922,0.000000,1.050866,3.007306
29,2,2.574289,0.329517,0.329466,0.565655,0.482367,0.823628,0.000000,6.392578,4.493080,1.033557,3.514353,0.000000,0.176685,3.007306
29,3,1.714042,0.201923,0.201892,0.201923,0.525426,0.414543,0.000000,2.784100,0.555529,1.304301,1.859326,0.000000,4.534667,3.007306
29,4,1.887328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.107374,3.453661,5.111133,0.816782,0.000000,0.761550,3.007306
29,5,5.283885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.257593,17.884861,0.000000,1.151968,3.007306
30,0,0.799582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.849379,0.907867,0.641627,1.855908,0.000000,1.360298,0.667854
30,1,0.774990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.855240,1.506772,0.833142,1.670256,0.000000,0.537542,0.667854
30,2,0.668550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.069927,1.052725,0.640743,1.390191,0.000000,0.758756,0.667854
30,3,0.412334,0.000000,0.000000,0.000000,0.000000,0.069894,0.000000,0.612020,0.617984,0.747720,0.693181,0.000000,0.453636,0.667854
30,4,0.309292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.379382,0.400910,0.399269,0.746502,0.000000,0.300444,0.667854
30,5,0.271361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132442,0.530061,0.245315,0.634988,0.000000,0.283707,0.667854
31,0,23.103483,0.000004,0.000000,0.000004,0.000002,0.000004,0.000002,0.000004,0.000004,7.736329,15.243677,0.000002,76.717148,11.878189
31,1,8.468627,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000001,2.451349,6.752760,0.000000,27.980221,11.878189
31,2,3.725803,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000,0.000001,0.000001,2.522171,6.867547,0.000000,10.182230,11.878189
31,3,3.320065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.112070,10.211840,0.000000,4.929735,11.878189
31,4,1.536986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.395286,2.499573,0.000000,4.485592,11.878189
31,5,1.193117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.020125,0.000000,2.766423,11.878189
32,0,4.081515,10.660399,1.210399,2.582106,1.534782,2.289868,0.000000,3.352356,2.382297,3.883583,2.258986,0.000000,2.991490,2.168710
32,1,1.723246,4.150148,0.703944,1.112319,0.718602,1.124993,0.000000,1.667230,0.982813,2.069555,1.331598,0.000000,1.349837,2.168710
32,2,1.655602,3.568564,0.713067,1.241412,0.862007,1.523404,0.000000,1.650844,0.910112,2.565584,1.224639,0.000000,1.206232,2.168710
